DATAFLOW,LAST UPDATE,freq,geo,unit,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2000,181.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2001,178.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2002,177.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2003,178.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2004,179.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2005,179.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2006,179.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2007,177.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2008,162.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2009,157,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2010,149,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2011,144,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2012,139.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2013,131.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2014,127.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2015,123,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2016,120,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2017,143.3,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2018,141.4,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2019,139.7,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2020,120,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2021,98.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2022,85.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Finland,Grams per kilometre,2023,60.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2000,163.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2001,159.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2002,156.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2003,155,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2004,153.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2005,152.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2006,149.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2007,149.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2008,140.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2009,133.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2010,130.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2011,127.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2012,124.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2013,117.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2014,114.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2015,111,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2016,109.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2017,133.8,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2018,136,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2019,137.9,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2020,121.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2021,108.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2022,103.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,France,Grams per kilometre,2023,96.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2013,127.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2014,115.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2015,112.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2016,111.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2017,137.1,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2018,139.7,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2019,144.7,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2020,135.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2021,127.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2022,127.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Croatia,Grams per kilometre,2023,127.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2004,158.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2005,156.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2006,154.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2007,155,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2008,153.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2009,153.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2010,147.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2011,141.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2012,140.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2013,134.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2014,133,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2015,129.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2016,125.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2017,152.2,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2018,155,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2019,157.2,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2020,141.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2021,133.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2022,131.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Hungary,Grams per kilometre,2023,127.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2000,161.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2001,166.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2002,164.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2003,166.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2004,167.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2005,166.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2006,166.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2007,161.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2008,156.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2009,144.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2010,133.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2011,128.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2012,125.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2013,120.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2014,117.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2015,114.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2016,112,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2017,135.3,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2018,137.3,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2019,137.9,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2020,130,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2021,112.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2022,100.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Ireland,Grams per kilometre,2023,93.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2018,141.6,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2019,138.5,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2020,96.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2021,80.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2022,76.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Iceland,Grams per kilometre,2023,61.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2000,155.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2001,158.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2002,156.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2003,152.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2004,150,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2005,149.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2006,149.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2007,146.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2008,144.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2009,136.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2010,132.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2011,129.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2012,126.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2013,121.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2014,118.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2015,115.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2016,113.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2017,137.3,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2018,140.5,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2019,144.7,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2020,132.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2021,120.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2022,119.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Italy,Grams per kilometre,2023,120.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2004,187.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2005,186.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2006,163.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2007,176.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2008,170.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2009,166,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2010,150.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2011,144.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2012,144.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2013,139.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2014,135.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2015,130,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2016,126.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2017,154.4,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2018,155.9,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2019,160,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2020,146.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2021,135.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2022,135.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Lithuania,Grams per kilometre,2023,129.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2000,176.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2001,177,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2002,173.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2003,173.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2004,169.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2005,168.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2006,168.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2007,165.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2008,159.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2009,152.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2010,146,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2011,142.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2012,137,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2013,133.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2014,129.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2015,127.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2016,126.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2017,153.9,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2018,159.3,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2019,161.2,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2020,143.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2021,123.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2022,115.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Luxembourg,Grams per kilometre,2023,105.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2004,192.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2005,187.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2006,183.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2007,183.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2008,180.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2009,176.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2010,162,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2011,154.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2012,152,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2013,147.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2014,140.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2015,137.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2016,128.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2017,156.1,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2018,156.1,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2019,155,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2020,146.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2021,142.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2022,134.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Latvia,Grams per kilometre,2023,132.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2004,148.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2005,150.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2006,145.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2007,147.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2008,146.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2009,135.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2010,131.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2011,124.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2012,121.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2013,118.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2014,115.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2015,113.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2016,111.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2017,134.5,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2018,130.5,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2019,132.2,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2020,128.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2021,107.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2022,91.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Malta,Grams per kilometre,2023,91.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2000,174.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2001,174,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2002,172.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2003,173.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2004,171,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2005,169.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2006,166.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2007,164.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2008,156.7,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2009,146.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2010,135.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2011,126.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2012,118.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2013,109.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2014,107.3,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2015,101.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2016,105.9,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2017,131.3,be,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2018,127.9,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2019,119.3,e,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2020,104.4,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2021,95.1,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2022,86.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Netherlands,Grams per kilometre,2023,74.2,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Norway,Grams per kilometre,2021,27.6,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Norway,Grams per kilometre,2022,17.8,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Norway,Grams per kilometre,2023,14.5,,
ESTAT:SDG_13_31(1.0),20/01/25 11:00:00,Annual,Poland,Grams per kilometre,2004,154.1,,
