DATAFLOW,LAST UPDATE,freq,statinfo,unit,stk_flow,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2011,98,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2012,98,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2013,101,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2014,108,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2015,108,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2016,108,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2017,108,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2018,111,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2019,116,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2020,118,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2021,120,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2022,120,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Sweden,2023,123,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2009,156,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2010,165,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2011,165,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2012,184,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2013,184,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2014,232,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2015,232,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2016,232,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2017,239,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2018,239,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2019,246,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2020,181,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2021,180,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2022,172,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovenia,2023,489,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2009,57,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2010,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2011,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2012,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2013,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2014,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2015,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2016,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2017,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2018,59,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2019,60,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2020,61,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2021,62,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2022,65,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Slovakia,2023,65,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2009,154,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2010,154,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2011,154,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2012,155,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2013,155,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2014,155,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2015,155,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2016,155,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2017,176,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2018,176,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2019,181,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2020,185,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2021,207,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2022,211,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Thirty-year average,"Current prices, million euro",Losses,Türkiye,2023,214,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1980,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1981,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1982,0.26,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1983,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1984,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1985,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1986,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1987,58.22,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1988,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1989,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1990,70.98,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1991,25.15,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1992,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1993,0.25,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1994,0.38,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1995,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1996,0.88,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1997,41.16,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1998,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,1999,23.4,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2000,38.19,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2001,0.12,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2002,488.12,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2003,50.48,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2004,0.12,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2005,107.2,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2006,88.04,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2007,54.61,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2008,74.39,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2009,83.06,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2010,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2011,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2012,1.54,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2013,119.34,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2014,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2015,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2016,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2017,139.81,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2018,44.45,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2019,69.93,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2020,27.36,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2021,95.25,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2022,23.78,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Austria,2023,43.37,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1980,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1981,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1982,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1983,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1984,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1985,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1986,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1987,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1988,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1989,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1990,145.98,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1991,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1992,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1993,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1994,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1995,12.63,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1996,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1997,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1998,1.47,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,1999,8.02,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2000,0.1,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2001,0.1,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2002,0.77,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2003,0.1,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2004,0.1,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2005,7.16,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2006,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2007,45.55,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2008,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2009,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2010,53.6,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2011,8.61,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2012,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2013,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2014,67.8,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2015,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2016,11.83,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2017,2.73,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2018,18.55,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2019,25.07,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2020,46.45,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2021,963.13,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2022,71.92,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Belgium,2023,8.4,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1980,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1981,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1982,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1983,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1984,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1985,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1986,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1987,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1988,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1989,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1990,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1991,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1992,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1993,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1994,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1995,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1996,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1997,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1998,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,1999,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2000,7.34,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2001,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2002,0.38,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2003,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2004,0.13,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2005,340.91,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2006,0.13,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2007,0.53,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2008,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2009,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2010,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2011,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2012,0.82,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2013,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2014,169.36,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2015,173.68,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2016,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2017,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2018,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2019,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2020,0.92,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2021,0.31,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2022,6.19,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Bulgaria,2023,3.57,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1980,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1981,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1982,6.88,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1983,4.67,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1984,12.42,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1985,9.12,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1986,76.41,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1987,544.68,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1988,33.97,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1989,0.15,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1990,132.53,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1991,0,,
ESTAT:SDG_13_40(1.0),06/11/24 23:00:00,Annual,Annual value,"Current prices, euro per capita",Losses,Switzerland,1992,34.47,,
