DATAFLOW,LAST UPDATE,freq,aquaenv,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2014,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2015,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2016,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2017,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2018,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2019,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2020,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2021,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2022,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Serbia,2023,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2011,249,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2012,248,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2013,247,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2014,245,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2015,246,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2016,245,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2017,244,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2018,244,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2019,244,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2020,248,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2021,257,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2022,261,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Sweden,2023,263,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2011,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2012,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2013,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2014,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2015,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2016,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2017,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2018,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2019,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2020,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2021,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2022,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovenia,2023,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2011,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2012,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2013,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2014,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2015,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2016,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2017,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2018,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2019,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2020,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2021,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2022,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Slovakia,2023,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2011,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2012,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2013,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2014,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2015,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2016,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2017,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2018,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2019,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2020,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2021,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2022,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Coastal water - number,Kosovo*,2023,,m,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2018,0,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2019,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2020,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2021,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2022,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Albania,2023,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2011,223,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2012,196,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2013,233,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2014,236,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2015,239,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2016,251,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2017,250,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2018,256,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2019,257,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2020,255,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2021,255,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2022,252,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Austria,2023,252,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2011,48,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2012,51,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2013,50,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2014,55,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2015,58,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2016,58,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2017,58,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2018,60,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2019,57,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2020,57,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2021,58,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2022,63,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Belgium,2023,61,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2011,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2012,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2013,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2014,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2015,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2016,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2017,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2018,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2019,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2020,0,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2021,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2022,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Bulgaria,2023,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2011,131,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2012,34,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2013,122,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2014,128,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2015,109,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2016,145,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2017,116,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2018,144,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2019,160,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2020,136,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2021,156,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2022,153,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Switzerland,2023,146,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2011,116,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2012,120,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2013,120,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2014,116,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2015,121,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2016,127,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2017,126,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2018,125,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2019,124,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2020,125,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2021,126,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2022,120,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Czechia,2023,121,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2011,1749,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2012,1731,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2013,1775,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2014,1777,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2015,1790,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2016,1786,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2017,1787,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2018,1810,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2019,1802,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2020,1769,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2021,1764,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2022,1755,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Germany,2023,1752,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2011,98,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2012,105,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2013,107,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2014,105,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2015,105,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2016,105,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2017,106,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2018,107,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2019,110,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2020,112,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2021,118,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2022,119,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Denmark,2023,117,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2011,26,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2012,24,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2013,23,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2014,23,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2015,23,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2016,22,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2017,20,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2018,21,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2019,20,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2020,26,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2021,28,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2022,29,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Estonia,2023,29,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2011,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2012,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2013,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2014,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2015,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2016,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2017,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2018,1,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2019,2,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2020,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2021,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2022,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Greece,2023,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2011,101,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2012,106,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2013,116,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2014,117,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2015,125,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2016,121,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2017,124,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2018,127,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2019,139,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2020,141,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2021,147,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2022,157,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Spain,2023,154,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2011,4569,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2012,4604,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2013,4950,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2014,5083,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2015,5252,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2016,5341,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2017,5391,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2018,5502,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2019,5486,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2020,5412,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2021,5538,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2022,5659,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,European Union - 27 countries (from 2020),2023,5646,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2011,192,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2012,208,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2013,186,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2014,190,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2015,202,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2016,206,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2017,203,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2018,205,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2019,211,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2020,213,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2021,214,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2022,214,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Finland,2023,214,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2011,705,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2012,633,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2013,876,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2014,919,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2015,928,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2016,947,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2017,977,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2018,1008,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2019,987,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2020,946,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2021,936,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2022,949,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,France,2023,933,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2011,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2012,0,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2013,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2014,3,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2015,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2016,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2017,4,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2018,14,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2019,7,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2020,6,,
ESTAT:SDG_14_40(1.0),05/08/24 23:00:00,Annual,Inland water excellent - number,Croatia,2021,8,,
